occlusion_level,original_caption,generated_caption
80,"A cat is sitting on a wooden stool near the window, its tail hanging down behind it. A dog is lying on the ground next to the cat, in front of the window. There are black bars on the window. Outside is bright, with green grass and trees visible. There are brown bamboo shades on the other half of the window."," The floor of the room is covered in rain drops. There is a woman standing in front of the woman with short black hair. The woman is wearing a black jacket and green jeans. There is another woman, with dark shoes, black shoes,"
80,There are two people in the photo. One person is wearing a red and black jacket. There is snow on the ground. The person wearing the red jacket is also wearing black gloves. She is throwing a white frisbee to a person wearing a black hoodie. The person in the black hoodie has his hands in his pockets. There is a small house in the background. ," A person dressed in black wet suit is standing on a white surfboard. The person wears a white long sleeve shirt, and black pants, and sunglasses. An umbrella is on the board is next to the person. The person is holding a black"
80,There is a large grey elephant standing in a field. There is dirt and grass in the field. There is a large log on the ground next to the elephant. There is a large tree in front of the elephant. There are tall trees behind the elephant. There is tall grass and weeds in front of the elephant. There are white clouds in the sky.," The bear is walking through the woods. The bear has a long neck. The grass is thick and dry and healthy looking. The bear is standing halfway on the grass. The bear is green and brown. The bear has a long, dirty fur"
80,Many people are flying kites in a large open field. Huge billowy white clouds float above the kite flyers in a blue sky. Many of the kites are yellow and orange and have flags hanging from the strings. Beyond the dark green grass field is a city skyline. The sky line has many tall skyscrapers mostly all grey and white colors. There is also a large square like sculpture in front of all the kite flyers. ," A white and blue airplane is on the ground. There are trees behind the plane. The plane has two engines on each of its wings, and the sky is bright blue. There is grass in front of the plane.  A person with a"
80,The sky is cloudy in the background of a snow speckled mountain top. There are snow dunes and there is a bright yellow sign on a metal pole stuck in one of the dunes. There are two people standing at the bottom of the snow dunes. There is also a ski lift in the background with a light blue sign in front.," The sky is very cloudy and gray. The white suds at the top of the trees are evergreens that have been turned whited and are weighted down with white clouds. The trees are lush green and leafless, specially made of brick"
80,A Man is standing in ice and snow while holding skiis. The sun is shining behind the man. There is a red pole to the right in the picture and a man in front of the first man. The man is kneeling and crouching. They are both atop of a mountain. The mountain is covered in snow. The clothing they are wearing is white and grey., The sky is dark and gray. There is a person with a black shirt and gray pants standing behind the pole. The pole is silver. There is a person with a red and black jacket and black pants standing in front of it. There are
80,"The crowd is covering the whole street. The crowds have colorful umbrellas. At the center of the crowd is a bus parked with a sign ""DANCE"" on it. There are white placards with number on them. The scene is taken at night. There are buildings surrounding the crowd. There are some people standing and watching from a building porch.", The image is of a woman and a dog canoeing down a hill. The canoe is yellow and black. The dog is black and white and has its eyes closed. The dog has a pink collar around her head. The sky above the woman
80,There are three woman in the living room of a home. In the living room there are hardwood floors. Two woman are standing up in front of the television. They have game controllers in their hands. They are playing a game together while the third woman sits down on the couch and watches them. They are all smiling and look like they are having a great time with one another. ," A young man is sitting on a laptop. He is smiling as he sits. He is sitting with his back turned, facing the camera. He is wearing a black shirt, gray pants, and black shoes. A black table is sitting behind him"
80,A person is standing on top of a hill. There is a lot of snow on the hill and on the trees in front of the person. There is a ski lift in the air next to the man. There are wires hanging from the ski lift. The person is wearing a red jacket and black ski pants. They are holding black ski poles and standing on top of black skis.," The sky is blue and partly cloudy. There are four trails in the distance. The field is made of well maintained green grass. The small fire hydrant is blue and pink, while the other two dogs are black and white. The dog on"
80,A model train car is driving around on model train car tracks. The plastic train car has a red roof with blue sides. The front has red and white stripes with two small windows. The black tracks curve around where two train cars in the center. One car is yellow and green and the other car is black. Off in the distance are four lit lights on a model pole., The image is of a cat. The cat is walking down the street. The cat has white and black stripes. The window is reflecting their trees in it. There is a fence behind the cat. The fence has metal feet. On the side
80,There are two black and white striped zebras standing on the dirt ground. The zebra in the back has its head down. Both zebras are looking down. There are a few scattered rocks in the dirt. There are a lot of trees in the background behind the zebras. There appear to be tracks in the dirt that may have came from a vehicle., The photo was taken outdoors at the zoo. The animals are sheep and eating grass. The sheep are grazing on the grass. The sheep are light green and light green in color. The street light is reflecting off the grass. The zebra has
80,This image is of a city bus. The front of the bus has a large windshield window. There is a marquee display above the window that reads 44 BEALINE. There is a blue and white license plate below the grill of the bus. The license plate reads CR-526-AX. Both front headlights are turned on. The driver is visible through the front windshield window. She has short hair and is wearing a black jacket. The passenger directly in front of her is a man that is wearing a black jacket with white sleeves and he has short hair. The door is open on the bus and there is an older man waiting on the bottom step to get on the bus. He is wearing a black jacket and jeans. He is also carrying a black and white Adidas messenger bag., A bus is driving down a city street. The bus is white and has a yellow top. On the side of the bus is a sign that says Coach for ladies only on the front. The park bench is made of wood. The sky is
80,There is a large blue clock on the side of a building. The clock has black handles. The numbers on the clock are black. The background of the clock is white. The building the clock is attached to is very tall. The building the clock is attached to has many windows. There is a tall black metal pole near the clock., The walls of the building are painted red. There is a window that has a thick yellow painted bench in front of it. The bench has a clock near the bench. The clock is reflecting trees on the trees. The clock is round and black
80,A zebra stands next to a narrow tree. The tree has some wire around it. The shadow of the zebra is on the ground. There is another zebra next to the wall. There is a fence in a background. There are some rocks on the ground. There is a black stripe on the zebras back. The zebra is looking off to the side. There are shadows on the ground. , The zebra is standing next to a fence. The fence is made of wood and has a fence surrounding the zebra. The zebra is looking down. The fence is made of wood and has small rectangle window on it. On the side
80,The people are standing up on the bus. Some of the seats are occupied on the bus. There's a boy on the front of the bus and a yellow shirt sitting down. There's a woman in a green shirt looking out of the window on the bus. There's a man taking a picture of the top of the bus. The camera he is holding is black. He is wearing a watch on his right wrist., The picture was taken in black and white. There are umbrellas under the ceiling. The man is standing next to the surfboard. There is a curtain that is visible behind the suit. The man has on a white shirt and jeans on
80,There is a person snow boarding down a hill. There are tracks in the snow all around the snowboarder. There is a large rock in the snow next to them. There is a green pine tree in front of the snowboarder. The snowboarder is wearing blue ski pants and a blue and yellow jacket. They have a yellow snowboard on their feet., The traffic light is on. The sky is bright blue. There is a person standing behind the sign. The person is wearing a black jacket.  The sign is on a big table.  The table is made of wood.  The table
80,"People surrounding a adult giraffe that is contained behind a fence.  A gentleman with dark hair and eyeglasses is stroking the cheek of the giraffe.  On the opposite side of him, a woman with dark hair and sunglasses is holding out her hand to feed the giraffe.  Behind that lady, is a man in a short sleeved black shirt with a video camera recording the giraffe."," The scene takes place inside of a building. The woman is walking, and looking at the camera. She is wearing a black hat with white feathers at the very top of it. She has short black hair that is tied up in a ponytail"
80,There is a white sink hanging from the wall. There is a mirror hanging above the sink. There is a black and white cat sitting on the edge of the sink. There is a red and white toilet next to the sink. There is a roll of toilet paper hanging from a roll next to the sink. There is a red bottle on the back of the toilet., The picture is of a dog lying on a piece of paper. The dog has a light brown fur. The dog is wearing a red collar around its neck. The dog has a white collar around its neck. There is a telephone pole behind the
80,This photo is taken outside on a cloudy day. Part of a blue sky can be seen in between the white clouds. An old dark truck is sitting parked in a parking lot. The truck has a trailer attached to the top of it. Part of a white building can be seen behind the truck. Another old car can be seen parked in the parking lot. Green trees can be seen in front of a mountain in the background. , A grey car is parked inside of a building.  The car has a white license plate on the front of it with black writing and numbers on it.  A person with blonde hair is walking in front of the car.  A white can
80,A clock is attached to the stone exterior of a building.  The clock has diamond shaped metal objects as numbers and silver metal hands.  The clock has a black face with gold borders.  A square shaped border is bordering the gold border of the clock.  The square shaped border has red and green stripes on it.  The stone portion of the building has a ridged design on it.  The sky is stark white., A television is hanging from the wall. The television is turned on. There is a bird sitting on top of the television. There is a baseball game on a small screen on the table next to the television. The player is standing on the television
80,There is a white plate sitting on a table. There is food on top of the table. There are small pizza slices sitting on top of the plate. There are black olives slices on top of the pizza. The crust of the pizza is dark brown. There is cheese and lettuce on top of the pizza. There are sliced up onions on the top of the pizza., A slice of pizza is sitting on a table.  The pizza has a golden brown crust with a cheese and possibly meat toppings.  The crust is a golden brown color.  A chain is attached to the pizza.  The pizza is
80,"A supermarket produce stand.  Closest to the camera is a bin of ripe oranges.  Most of the oranges have an oval, dark sticker on them.  Next to the apples are red apples with a tint of green.  The apples seem to take up two bins, then past the second bin of apples is another bin of oranges.  The setting of the store is dark and lights can be seen glowing to the left of the produce stand."," A large white bowl is sitting on a table. There are yellow flowers and vegetables in front of the bowl. There is a bunch of meat, lettuce, and broccoli in front of the bowl.  The broccoli is green and some meat, lettuce"
80,"A couple is posing at a formal black tie event. They are both enjoying themselves and smiling. The man is wearing a black tuxedo with a bow tie. He has short combed back brown hair and is wearing square black frame eyeglasses. The woman has on a black silk top with silver and crystal embellishments, she is also wearing a necklace and earrings that are also silver. Her hair is chin length and brown, she is wearing minimal make-up. The wall in the background is painted tan and has a framed painting hung on it.", A man is holding up a camera.  The camera is black.  The man has long blonde hair.  He is wearing a short sleeved blue shirt and dark colored pants.  The shirt is on a silver laptop computer.  The
80,"There are two grown men standing in the dirt on a baseball field.  Its a clear day.  There are a few trees in the back ground on the other side of the fence.  The fence is decorated with billboards and have a tall yellow pole standing next to it.  The grass is cut short and is very green.  The men are both wearing uniforms, cleats and a baseball cap.  ", A baseball player is standing on a field. The player is wearing a blue and white uniform. A black and brown uniform is on the top front of his jersey. A red truck is parked behind him. The truck has a lot of grass in
80,"A male tennis player is wiping his forehead with his wrist. He seems tired and is holding onto his tennis racket loosely. His shirt is blue and yellow, his hair short and brown. He has a white bracelet on. Near him are white and green advertisement banners that line a wall of a tennis court. Behind the banners are two fully visible red seats made of metal and cloth. Behind those are a white wall and behind the white wall are the basic seats of a sports stadium. Next to the seats is a long hallway leading down from the sports arena.", A woman is standing in front of a door with her arms stretched out in the back. She is wearing a pink shirt with pink shorts. The woman has red hair that is tied up in a pony tail.  She is holding a red fr
80,A group of sheep are standing outside. Two faces are showing. The upper part of the face is black and the mouth and snout is white. The horns are gray and curled towards the face. The wool is very thick and white. All the sheep are standing on hay that seems to be in damp dirt. Behind the sheep is very short green and yellowish grass. In the background are dark figures of trees and buildings. , A bench sits in a grassy field in the shade. The bench is made of wood and has two small picture frames on it. The sky above the bench is green and has a pair of skis that are black in color. Next to
80,"A man is sitting in a restaurant with others while eating pizza. The walls are painted a bright shade of green and a blue picture hangs behind the man. The man is in his late 40's or early 50's. He has silver hair with black eyebrows. He is wearing a short sleeved button up plaid shirt in white, blue and black plaid. On the table in front of him there is a pizza with one slice missing, on the pizza there is prosciutto and basil. An empty glass with a slice of lemon on its edge also sits on the table.", The photo is an auction. The walls are made of wood. There is a fence around the room. The fence is made of wood. The door is yellow. The door is also red. The door is a bright green color. On the
80,"A large red truck is parked in the middle of the road. The truck appears to be a fire truck, and has a blue light on the top. There is a large brown and yellow brick building on the other side of the road. On the near side, there is a small fence, and small plants growing out of the dirt. Past this, there is a concrete wall and a concrete surface covering the ground.", The sky is blue with streaks of white clouds. At the sidewalk has a sign says STOP. The street is empty and paved. On the other side of the street is a sign says STOP. The street is made of wood. The street is
80,A sunset is shown in the background. There are a bunch of cars heading towards the direction of the camera but they are at a traffic light because it is red. There is one car going through the light. It's starting to get dark outside and the streetlights are getting ready to come on. The sky looks beautiful., A bench is seen high in the sky on a cloudy day. The face of the bench is white with black lettering. On the other side of the bench is a sign that says coyotes and other decoration. The sky is bright blue with
80,There are people walking down a road while holding their bikes.  There are cars parked along the left side of the road.  The trash bins are on the sidewalk on the right side of road.  A blue and green bin is visible.  There is a 20 mph sign on the sidewalk.  A red light is on the traffic signals.   Green trees surround the road.  There is a house peeking out from behind the trees on the left side., The road is paved. The road is paved. There is a red light on a pole above the road. The sky is bright blue. There is a black fence in front of the road.  The ground is dirt.  The trees are
80,Two sheep are in a green field.  One of the sheep is standing up and looking to the left.  The other sheep is sitting down in the grass and is also looking to the left.  The field is covered in grass with some brown leaves on it.  Behind the sitting sheep is a metal manhole with a paved cement border.  Both sheep have tan fur and white faces., A bird is standing on a fence. The bird is white and black and has a very small head. The sky above the bird is blue and gray. The grass is thick and green. The bird is in front of a bunch of trees.
80,Two giraffes are bending their necks to look at something in the bright green grass below. One giraffe is standing behind the other giraffe. Each has large brown spots and black hairy tails. Around them they are in a forest filled with large and small trees. The bottoms of the giraffes are off white colored. , The picture was taken in black and white. The grass is in the foreground of the photo. The grass is green and rich in color. The elephant is walking on the grass. The elephant has a pink and black bag inside of its mouth.
80,The image is a black train with smoke coming out of the smoke spout at the top of the front of the train. There is a blue sign on the front of the train and a black number sign below the blue sign with the numbers 60009 on it. The conductor can be seen on the left side window of the train. He is wearing a blue shirt and there are two more train cars behind where he is located. The train car behind the conductor is green and the last visible car is maroon in color. The train is on the tracks and the gravel on the tracks is light brown. There are trees on the right side of the train and atop a grassy hill., A train sits in some grass. The train has two large windows in the front. There is a fence around the train.  The train is going to board.  There are wires hanging from the fence.  A sign is hanging off the
80,"The image is of a telephone poll between two streets. The pole has a green and sign on it with white lettering that says ""E Main st 1700"" There is also a no parking sign attached to the pole. There are vertically striped awnings on both sides of the street. One awning covers produce stands, on the opposite side the awning is attached to a multilevel brick building. Behind the produce stand is a brown multilevel building with a brown stone facade and red roof tiles. The road is paved with cobblestones. There are several vehicles parked on the street.", A large truck is driving down a street. The front of the truck is painted red. There is an painted street light on the side of the truck. There are several buildings lining the street.  An airplane is soaring over the truck. 
80,There are people sunbathing outside on the pier. Some of the people have umbrellas over their chairs. Some people are in the Water swimming with their pets. There are a lot of people on the pier enjoying the Sun. It is a hot sunny day out. There is a flag on a flagpole on the pier to the right. The pier to the left has more people on it., A old type boat is sitting in a parking lot by the water. A large window is next to the water. The window is reflecting trees on the outside. There is a man in a white shirt standing in front of the boat with a black
80,The small bathroom has an angled ceiling. There is a window in the angled ceiling. There is light coming into the room. There is a white sink below the window. The sink is round. The is a toilet next to the sink. There is a tub next to the toilet. There are some glass panels on the wall above the tub. There is a white shower curtain. There is a blue carpet on the groun. There are bottles on the corner of the tub. , The image is of a toilet. The toilet is made of wood. There is no seat on the toilet. The toilet is blue in color. The black seat is on the small white wall. On the side of the toilet is a sign that
80,A black and brown bag is sitting on top of some carpet. The carpet is brown and there is a brown wall next to it. There is a cat inside of the bag looking out the top of the bag. There is an orange cat sitting in front of the bag looking down into the bag. The cat inside of the bag has its eye looking out of the bag.," The picture was taken with black and white film. The bottom half of the picture is shown. The bottom half is shown. The bottom of the picture has the words ""Pusat Bekalan Farmasi Negeri"" written on it."
80,A male is surfing in the blue ocean.  There is a wave behind him with white foam surfacing on the water.  The male surfer is laying on the surfboard in preparation to ride a big wave.  He is wearing a black wet suit that covers his entire body.  The surfer has dark brown hair and the board is red.  , The sky is blue and clear over a beach. The top of the beach is covered in white snow. The bottom of the river is gray. The bottom of the river is gray. The bottom of the river is gray. The bottom of the
80,A smile is represented on a blue plate utilizing food.  Two eyes are displayed using oranges.  A chili pepper represents a nose and a banana represents a smile.  The circular blue dish is sitting on top of a wooden plank table.  There is a light casted on the left of the plate.  The blue ceramic plate has swirls of white around it., The suitcase is burgundy colored. The handle on the cart is black. The clothes on the cart are blue. The back splash is tiled in a little black. The floor is made of wood. The door is made of wood. The
80,"A lone soda can sits on a desk. Inside the grey and silver can with tiny writing are small bright red and pink flowers. The can is being used as a vase. Behind the can is a blue white and yellow calculator, a pink notepad and a black plastic corded phone. The point of a white elbow can be seen. The desk is very large.", The vase is sitting on a glass table. The vase is made of clay. The vase is pink and light brown. The base has two handles on either side of it period advice has flowers in it. The vase has a
80,The plane is parked on the runway. The tail of the plane has a circle on it. The top of the plane is white. Underneath the plane is a grey color. The sun is shining outside. There are other planes parked out. All the planes are getting ready from passengers and for take off. There are baggage carts around the bottom of the Planes.," A white and blue airplane is parked at an airport. The plane has two engines on each of its wings, two doors open and one under the wing. The sky is filled with white clouds and there is a white cloud in the sky. Next"
80,"A small bedroom is in view. The ceiling is high and angled into three white sections. The window is covered with a white set of curtains covered in little yellow flowers. The walls of the bedroom are painted yellow. There is a lamp and a black alarm clock on the bedside table beside a photo in a frame. The bedframe is brown wood, and the covers are white and yellow. There is a striped pillow on the bed, and a small picture above the headboard. There is a large dresser of brown wood to the right, with multiple small ceramic decorative objects adorning the surface. There is another small framed picture on the wall above the dresser. ", The clock tower is lit up for the night. The face of the clock is white with black numbers. The hands on the clock are black. There are two people sitting in chairs. The chairs are made of wood. The walls are made of
80,"This is a black and white photo of elephants standing in a row. There are ten elephants shown in the picture. There are men standing in front of the elephants. The men are wearing denim, hoodies, and hats on their heads. They are holding hoses and they are spraying the elephants down. There are people in the background behind the elephants, too.", The photo is a close up of a person walking. The photo is of a cat and white. The cat is walking on a dark wooden chair. The window is reflecting trees on the grass. The cat is sitting with its head down. The
80,"Two shoe less young boys are standing on a sandy beach. One of them are wearing turquoise shorts and the other is wearing black shorts. They both have short dark hair. The boy wearing the turquoise shorts is resting his foot on a dirty, white soccer ball while resting his arm on the shoulder of the boy wearing the black shorts. A shadow of the ball is shown in the sand, a small wave is rushing up the shore and there is a small, white boat traveling in water just behind the two young boys.", A man in a black wet suit is holding a white surfboard. There is a small blue sky above the man. The man is throwing the man off of his skateboard. There is a green tree next to the man.  The man
80,Two vintage trains cars are on display behind ropes.  The train cars have information signs on poles in front of them.  The car on the left is red and has DD1631 on the front.  The right car has a back door and blue chairs can be seen inside on it.  There are lights on inside left car.  The trains are indoors and there is a low ceiling above it., The clock tower is seen high in the sky on the Westminster palace. The face of the clock is white with a dark spot on it. On the hands of the clock is a person with brown hair wearing a white shirt and black shoes. The
80,A bride is wearing her white gown and veil while holding a knife in her hand.  She has red hair and a bruise under her right eye.  A wedding cake is on a table  with white frosting and clusters of dark fruit o top.  The scene takes place outdoors at night. Several cars are either parked or driving down the street., A man is standing in front of a cake with orange fruit on it. He is holding a white bag. There is a cake with candles on it on the cake. The cake is on a white table and has white frosting. On the
80,"A white topped surface is topped with several dozen long sheaves of wheat in the upper left hand corner of the image. In front of the wheat stands a small sign that says, ""Please Do Not Touch""  A larger sign in front of the wheat says ""Wheat Weaving."" Next to this sign is a spool of silver thread. In front of the spool of thread lies a pair of green handled scissors. Next to the scissors and in the foreground lie a couple of woven articles which look to be the same size as a bracelet. The wheat has been already fully woven in these."," The image is of a yellow and maroon colored bird. The bird is sitting on a wooden chair that has a flower design on it's side. The flower is green in color, with green eyes, and black feathers at the very top of"
80,"A large black bear is sitting on the side of the road. The bear is sitting on its bottom, with its front paws in front of it. The area where the bear is sitting is full of rocks and dirt, with some green grass and weeds. The roadway in front of the bear is graveled. There are trees surrounding both sides of the road. "," A bear is walking through a area of brown mulch.  The bear is green, and his snout is in the air.  The grass is green and thick and healthy looking.  The bear is eating grass.  The bear is"
80,"A woman is skating around a concrete skate park. It looks like an old swimming pool and her shadow is cast below her by the sun. Both of her feet are on the black skateboard. She is wearing a sleeveless short red dress and black sneakers. Her arms and legs are bare, only the back of her head can be seen. Her hair is bleached blond and she has dark roots showing. ", The feet of the elephant are attached to a silver handle. The elephant has a large ear. The elephant has a long neck. There is a person standing behind the elephant that is getting ready to take a piece of trash. The elephant has a
80,A white truck is on a dirt road. There are a lot of people in the back and a man is sitting in the passenger side. Another white truck is parked beside that truck. It is going in the opposite direction. A man's arm is stretched out of the passenger window. There are bushes and small trees in the background. There appear to be power lines in the air above the trucks., The kitchen has many items. The items are all metal. The stove top is white. The clock on the stove is lit up. The clock has a white face. The clock has black hands on it. The clock has a woman sitting on
80,There are a group of zebras all standing outside together. There appears to be four of them and they are all pretty much looking in separate directions. One of the zebras is looking directly at the camera. They are all huddled pretty closely together. They are standing in a field of grass that has some small bushes and very small trees present as well., The zebra is standing next to a fence. The fence is made of wood and has a thick yellow leaves on it. The zebra is looking down. The stand on the left side of the fence is black and has a lot of dry
80,There is a reflection of a building in the window. The window is dark and has various panes and metal bars. The reflection is of a clock tower. The clock tower has a gold clock with roman numerals. The reflection in the glass made to reflection of the clock face. The tower is made of dark tan brick and has a fence like design at the top. , The building is made of tan brick. There are two metal posts that are painted white on the building. The posts are made of metal. There is a sign across the side of the building. The sign is green in color. The clock on
80,"The man is snowboarding during the winter time. From the edge of a large cliff that leads to a range of mountains, he is trying to slide across the snow. His outfit consists of a bright green pants, that are long-sleeved, followed by a jacket with scribble patterns. His head is protected by a beanie.
", The man is wearing a black wet suit. He is standing on top of a green wake board. The board is green and the sky is bright blue. The man is holding a ski pole in his hands. He is wearing a green hat on
80,"A woman is up in the air with her ski boards. The woman's ski boards are yellow. She is also wearing green cargo pants, black hoodie jacket, brown helmet and goggles. Her ski poles are black and white. The sky is blue with white sheets of clouds. The pants have pockets on the side. The goggles are too big on the face.", The sky is blue and cloudless. There are colorful clouds in the distance. The cloud is white in color. The man is skateboarding.  He is also wearing a black hat and a green hat.  His hat is black and gray
80,"Three men are airborne on top of white ski boards. They are jumping in different directions, one ski angled to the left, the other two towards the front. They are wearing thick winter protective clothing and helmets to protect themselves in case of a fall. The sun is glowing against the pile of white snow they are above. There is an expanse of white glowing snow in front of the pile with people wearing dark winter clothing walking and skiing. A large hill in the background displays patches of dark, snow covered trees running down the slope. The sky is heavy and grey with clouds. 
", The image is of a white and blue bird flying in the air. The bird is a white color and has a small black crown. The wings are a golden yellow color. The sky is blue and hazy. On the far right there are
80,There's a man standing on a snowboard outside. The snow has lines in it. The sign says Superstar on it. The majority of the sign is black and the letters are white. The symbols on the sign are black. There is an arrow pointing to the left. The snowboard is blue and orange. The tree to the right of the man is filled with snow., The photo is in black and white. The bottom half of the clock is visible. The bottom half of the clock is green. There are two big buttons on the clock. The surfboard is green with small bulbs on it. The bottom half
80,A white game controller is sitting on top of a small table in a room. It is connected to a game system. Behind the table is a newspaper that is sitting beside a small decorative lamp. A wall is behind the lamp and paper. Near the lamp is a wooden cabinet with drawers and a door. The handles to the door and drawers are black., The picture was taken in black and white. The toilet is old. The toilet seat is down. The floor is made of wood. The walls are tiled. The floor is made of brown wood. The floor is a bit damaged. The
80,"A chair is sitting in front of a long white table. The table has two laptops, papers, and numerous cords on top of it. A microphone is hanging on a microphone stand beside the table. A long black cord is running along the wooden floor into a white outlet that is on the wall. Part of a large picture frame can be seen hanging on the white wall.", The table is wood. There is a plastic bag on the table that is opened and laying on top of the table. The table is made of wood. The table has a pair of pants on and a table cloth on it. The table cloth
80,This is a black and white photo. A man is riding on a black bull with long horns. The bull is pulling a small wooden cart with bags on it. The man is dressed in a white tee shirt and shorts with no shoes. The road is dirt and grass and there is a tree behind the bull. There appear to be small mountains or hills in the distance., The bench is covered in snow. The snow is white. The bench if made up of three pieces of wood. The bench is covered with snow. There are trees surrounding the bench.  The tree is bare.  There is a tree with
80,Two dog figurines are standing by a large blue barrel and in front of a light green color wall. Next to the wall are wooden racks stacked one on top of another. Next to those are several red fire extinguishers. There are more blue barrels laying on top of the wooden racks as well as standing up across from the racks., The building is made of dark red and gray brick. There is a white small clock on the side of the building. The sky is bright blue in the background. There is a woman standing behind the clock with a black umbrella in her hand.
80,"Two women and a man are sitting in a living room of a home. The women are sitting in chairs and the man is sitting on a sofa. There are picture frames on the white walls in the room. Two windows are above the man, one of them is halfway covered up. There is a small black t.v. sitting on a large brown entertainment center.", A person is laying down on a bed. The person is wearing a white and black jacket. There is a television in front of them on the bed. There is another TV next to the person.  A man is standing next to the television
80,A picture of a bathroom with a bath tub and toilet. There is a white sink  under a large mirror in the bathroom. There are lights mounted in teh ceiling. There is a black and white shower curtain on the bath tub. There are many white cabinets under the sink. There is a metal handle next to the shower. , A silver refrigerator is sitting against a wall in a bathroom. The refrigerator has two drawers. On the shelf is a 5 burner stove with oven. On the shelf is a black microwave. The microwave is silver with a microwave above it. 
80,Two black cubs are roaming in an enclosed area.  There are stone walls behind the two cubs.  Green shrubs  are in the front of the enclosure.  The cubs appear to be grazing on the ground.  A tub like structure is in the back of the left side.  The two cubs are on the top level and beneath them is a step to a lower level., The animal in the photo is a bear. The bear is big and black. The bear has it's head down. The grass is thick and dry and dry and so is the grass. The bear is standing on the grass. The bear is
80,There are two men sitting together. Both of the men are holding skis. The man on the left has a red turtleneck on. The man on the right has a black jacket on. There's a light coming off of the camera. Both of these Keys have black footholds to put your feet up. Both of the men are looking into the camera and smiling. The man on the right is wearing a watch on his left wrist., The clock tower is made of straw. The clock says that the clock face is white. The hands on the clock are black. On the side of the clock are green. There are some wires above the clock. The metal handle on the clock
80,The picture is a baseball or softball game. There players are wearing green black and white. There is a pair of legs visible from someone sitting on a bench. The legs are wearing a pair of high green socks with low shoes. There is a baseball glove next to the legs on the bench. there is also another person with his or her leg propped on the bench. It has green socks with a white front and black pants. Someone in the background is standing next to a fence with a baseball bat in their hand. , A person is laying down on a bench. The bench is made of wood. The person is wearing a black shirt. There is a bird flying in front of the bench. There is a baseball player walking on the dirt next to the bench.
80,"A giraffe is standing in the grass with his head halfway down towards the grass. The giraffe is looking at something in the grass and his mouth is open. His left front leg is standing wide and far from his body. The giraffe is young and he has a long neck and long legs. The grass is both, green and dry and there are trees casting shadows on the ground. ", The picture was taken in black and white. The grass is short in the grass. The bear is standing on the grass. The bear is sleeping. The bear is laying down. The bear is sleeping. The bear is laying down in the grass
80,There's a man standing at the top of the hill on skis. The man is wearing a black helmet. The man is also wearing goggles. The coat that the man is wearing is a bright red. The man is holding ski sticks. There are lines in the snow where the man is standing. A man is standing at the top of the hill looking over at the land. The land is covered with snow., A plane is on the tarmac or runway at an airport at either dusk or early morning.  The sky is blue with trees in it.  A person with blonde hair is walking in the grass.  The plane is blue and white.
80,"A black tall metal steel pole is in front of a very tall buildings with many windows. The black pole has two street signs on it being held on by silver metal rings. One of the signs is black and has the numbers, 1 and 21. It also has in white writing Wall st. On the other black sign are the numbers 92 and 113 and the white word broadway. Above the street sign pole is a street light and the lamp is round. The light is turned off. "," The image is of a street sign. The street sign is of a large white building with a window on it. On the side of the building is a sign saying ""Two way traffic"", and a sign saying ""Dog pit stop"" on the"
80,"There is hitter getting ready to swing at the ball that has just been thrown by the pitcher. The pitcher is wearing a black shirt with gray pants and red socks while the hitter is wearing gray pants, dark blue shirt, and black socks. The umpire and the catcher is squatting down anticipating the play. The field is a mixture of dirt sand green grass. The image was taken through a metal fence. "," A fence encloses a green, and brown city scene. The street has a large, tall pole with a bird house on the top of it. On the pole is a man in a blue shirt, and a black hat. The man in"
80,A worn wooden building is on the side of a set of train tracks.  The building has many windows with screens over the windows.  Many of the screens are torn or missing.  The paint on the building is severely thinned and peeling.  A small foliage bush is at the front of the building.  Tall mountains are in the far distance.  A large metal structure is suspended in the air above the building and the train tracks., A black table is sitting in front of a table that has many items on it. A white bowl is sitting on the table next to the items. The cup is sitting on a table that has a lot of water and a lot of it.
80,"A man and woman are standing outside on a snow covered field. the man is wearing a dark coat, scarf, pants, gloves and eyeglasses. The woman is wearing a dark coat, gray scarf, dark pants and black gloves on her hands. They are standing behind a homemade snowman. There are colorful frisbee rings on the ground surrounding the snowman."," The sky is overcast and grey. The clouds are around the girl. The girl is wearing a multi colored hat. The dress is black with white text on it. there are three kites in the sky. The kites are pink,"
80,"A long food banquet table is covered in a white tablecloth with long red cloth fringes.  The table is covered in food on metal platters.  In the center of the table are several raised bowls of food.  Next to the table in the foreground is another identical table with different food items.  Two large windows are on the wall next to the tables.  The windows have white sheer panels and dark blue curtains.  The room the table is in has red walls and hardwood floors.  A tall, green, decorated Christmas Trees  is against the wall next to the windows.  Another plain red table is in front of the Christmas tree with two tall glass bowls filled with oranges on it.", The table is white. The pot is toy. The pot is shiny. The sun is shining through the window. The clock closest to the camera is lit. The hands on the toilet are black. The woman is standing behind the clock is wearing
80,"The woman is sitting on top of a large, white lifeguards chair. The woman has dark hair and a blue headband. The is wearing a colorful, flowered bathing suit. She is wearing sandals with a small kitten heel. The woman holds a large pink umbrella. There is a a stand of green trees in the background. The sky is blue with big white clouds.", The clock tower is seen high in the sky. The sky is blue with a lot of white clouds in it. The clock tower is made of a metal mesh fence. The clock says that the clock is on the top of it and the clock
